C:\Users\kohlm\Desktop\arbeit\qPCR\130320 Standards BSP RIDA BSP.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 2	P	 2	16	Salmo	 28	    11012	59.7
 2	P	 2	16	Salmo	 29	    11087	59.7
 2	P	 2	16	Salmo	 30	    11014	59.7
 2	P	 2	16	Salmo	 31	    11002	59.7
 2	P	 2	16	Salmo	 32	    11054	59.7
 2	P	 2	16	Salmo	 33	    11188	59.7
 2	P	 2	16	Salmo	 34	    11263	59.7
 2	P	 2	16	Salmo	 35	    11120	59.7
 2	P	 2	16	Salmo	 36	    11189	59.7
 2	P	 2	16	Salmo	 37	    11201	59.7
 2	P	 2	16	Salmo	 38	    11163	59.7
 2	P	 2	16	Salmo	 39	    11280	59.7
 2	P	 2	16	Salmo	 40	    11230	59.7
 2	P	 2	16	Salmo	 41	    11224	59.7
 2	P	 2	16	Salmo	 42	    11204	59.7
 2	P	 2	16	Salmo	 43	    11225	59.7
 2	P	 2	16	Salmo	 44	    11195	59.7
 2	P	 2	16	Salmo	 45	    11280	59.7
 2	P	 2	17	Campy	  1	     4874	59.6
 2	P	 2	17	Campy	  2	     4766	59.6
 2	P	 2	17	Campy	  3	     4711	59.6
 2	P	 2	17	Campy	  4	     4688	59.6
 2	P	 2	17	Campy	  5	     4697	59.6
 2	P	 2	17	Campy	  6	     4693	59.6
 2	P	 2	17	Campy	  7	     4712	59.7
 2	P	 2	17	Campy	  8	     4737	59.7
 2	P	 2	17	Campy	  9	     4703	59.7
 2	P	 2	17	Campy	 10	     4721	59.7
 2	P	 2	17	Campy	 11	     4705	59.7
 2	P	 2	17	Campy	 12	     4724	59.7
 2	P	 2	17	Campy	 13	     4742	59.7
 2	P	 2	17	Campy	 14	     4737	59.7
 2	P	 2	17	Campy	 15	     4725	59.7
 2	P	 2	17	Campy	 16	     4746	59.7
 2	P	 2	17	Campy	 17	     4753	59.7
 2	P	 2	17	Campy	 18	     4779	59.7
 2	P	 2	17	Campy	 19	     4857	59.7
 2	P	 2	17	Campy	 20	     4941	59.7
 2	P	 2	17	Campy	 21	     5117	59.7
 2	P	 2	17	Campy	 22	     5439	59.7
 2	P	 2	17	Campy	 23	     6001	59.7
 2	P	 2	17	Campy	 24	     6826	59.7
 2	P	 2	17	Campy	 25	     7896	59.7
 2	P	 2	17	Campy	 26	     9066	59.7
 2	P	 2	17	Campy	 27	    10039	59.7
 2	P	 2	17	Campy	 28	    10792	59.7
 2	P	 2	17	Campy	 29	    11361	59.7
 2	P	 2	17	Campy	 30	    11747	59.7
 2	P	 2	17	Campy	 31	    11966	59.7
 2	P	 2	17	Campy	 32	    12090	59.7
 2	P	 2	17	Campy	 33	    12150	59.7
 2	P	 2	17	Campy	 34	    12210	59.7
 2	P	 2	17	Campy	 35	    12252	59.7
 2	P	 2	17	Campy	 36	    12286	59.7
 2	P	 2	17	Campy	 37	    12285	59.7
 2	P	 2	17	Campy	 38	    12247	59.7
 2	P	 2	17	Campy	 39	    12424	59.7
 2	P	 2	17	Campy	 40	    12346	59.7
 2	P	 2	17	Campy	 41	    12338	59.7
 2	P	 2	17	Campy	 42	    12338	59.7
 2	P	 2	17	Campy	 43	    12385	59.7
 2	P	 2	17	Campy	 44	    12413	59.7
 2	P	 2	17	Campy	 45	    12393	59.7
 2	P	 2	17	Yersi	  1	     5344	59.5
 2	P	 2	17	Yersi	  2	     5244	59.6
 2	P	 2	17	Yersi	  3	     5213	59.6
 2	P	 2	17	Yersi	  4	     5186	59.6
 2	P	 2	17	Yersi	  5	     5172	59.7
 2	P	 2	17	Yersi	  6	     5166	59.7
 2	P	 2	17	Yersi	  7	     5218	59.6
 2	P	 2	17	Yersi	  8	     5215	59.7
 2	P	 2	17	Yersi	  9	     5208	59.7
 2	P	 2	17	Yersi	 10	     5200	59.7
 2	P	 2	17	Yersi	 11	     5190	59.7
 2	P	 2	17	Yersi	 12	     5241	59.7
 2	P	 2	17	Yersi	 13	     5259	59.7
 2	P	 2	17	Yersi	 14	     5220	59.7
 2	P	 2	17	Yersi	 15	     5230	59.7
 2	P	 2	17	Yersi	 16	     5236	59.7
 2	P	 2	17	Yersi	 17	     5275	59.7
 2	P	 2	17	Yersi	 18	     5297	59.7
 2	P	 2	17	Yersi	 19	     5315	59.7
 2	P	 2	17	Yersi	 20	     5316	59.7
 2	P	 2	17	Yersi	 21	     5304	59.7
 2	P	 2	17	Yersi	 22	     5303	59.7
 2	P	 2	17	Yersi	 23	     5315	59.7
 2	P	 2	17	Yersi	 24	     5315	59.7
 2	P	 2	17	Yersi	 25	     5310	59.7
 2	P	 2	17	Yersi	 26	     5316	59.7
 2	P	 2	17	Yersi	 27	     5345	59.7
 2	P	 2	17	Yersi	 28	     5332	59.7
 2	P	 2	17	Yersi	 29	     5321	59.7
 2	P	 2	17	Yersi	 30	     5312	59.7
 2	P	 2	17	Yersi	 31	     5331	59.7
 2	P	 2	17	Yersi	 32	     5363	59.7
 2	P	 2	17	Yersi	 33	     5381	59.7
 2	P	 2	17	Yersi	 34	     5352	59.7
 2	P	 2	17	Yersi	 35	     5344	59.7
 2	P	 2	17	Yersi	 36	     5331	59.7
 2	P	 2	17	Yersi	 37	     5384	59.7
 2	P	 2	17	Yersi	 38	     5369	59.7
 2	P	 2	17	Yersi	 39	     5362	59.7
 2	P	 2	17	Yersi	 40	     5359	59.7
 2	P	 2	17	Yersi	 41	     5354	59.7
 2	P	 2	17	Yersi	 42	     5362	59.7
 2	P	 2	17	Yersi	 43	     5391	59.7
 2	P	 2	17	Yersi	 44	     5358	59.7
 2	P	 2	17	Yersi	 45	     5350	59.7
 2	P	 2	17	ICD	  1	    11080	59.5
 2	P	 2	17	ICD	  2	    10836	59.6
 2	P	 2	17	ICD	  3	    10664	59.6
 2	P	 2	17	ICD	  4	    10621	59.6
 2	P	 2	17	ICD	  5	    10486	59.6
 2	P	 2	17	ICD	  6	    10588	59.7
 2	P	 2	17	ICD	  7	    10576	59.7
 2	P	 2	17	ICD	  8	    10557	59.7
 2	P	 2	17	ICD	  9	    10548	59.7
 2	P	 2	17	ICD	 10	    10570	59.7
 2	P	 2	17	ICD	 11	    10679	59.7
 2	P	 2	17	ICD	 12	    10551	59.7
 2	P	 2	17	ICD	 13	    10516	59.7
 2	P	 2	17	ICD	 14	    10567	59.7
 2	P	 2	17	ICD	 15	    10654	59.7
 2	P	 2	17	ICD	 16	    10590	59.7
 2	P	 2	17	ICD	 17	    10636	59.7
 2	P	 2	17	ICD	 18	    10582	59.7
 2	P	 2	17	ICD	 19	    10760	59.7
 2	P	 2	17	ICD	 20	    10602	59.7
 2	P	 2	17	ICD	 21	    10796	59.7
 2	P	 2	17	ICD	 22	    10898	59.7
 2	P	 2	17	ICD	 23	    10934	59.7
 2	P	 2	17	ICD	 24	    11350	59.7
 2	P	 2	17	ICD	 25	    12047	59.7
 2	P	 2	17	ICD	 26	    13230	59.7
 2	P	 2	17	ICD	 27	    15058	59.7
 2	P	 2	17	ICD	 28	    17714	59.7
 2	P	 2	17	ICD	 29	    20905	59.7
 2	P	 2	17	ICD	 30	    23903	59.7
 2	P	 2	17	ICD	 31	    26217	59.7
 2	P	 2	17	ICD	 32	    27744	59.7
 2	P	 2	17	ICD	 33	    28749	59.7
 2	P	 2	17	ICD	 34	    29478	59.7
 2	P	 2	17	ICD	 35	    29732	59.7
 2	P	 2	17	ICD	 36	    30181	59.7
 2	P	 2	17	ICD	 37	    30385	59.7
 2	P	 2	17	ICD	 38	    30100	59.7
 2	P	 2	17	ICD	 39	    30532	59.7
 2	P	 2	17	ICD	 40	    30225	59.7
 2	P	 2	17	ICD	 41	    30429	59.7
 2	P	 2	17	ICD	 42	    30258	59.7
 2	P	 2	17	ICD	 43	    30264	59.7
 2	P	 2	17	ICD	 44	    30234	59.7
 2	P	 2	17	ICD	 45	    30382	59.7
 2	P	 2	17	Salmo	  1	    10508	59.5
 2	P	 2	17	Salmo	  2	    10318	59.6
 2	P	 2	17	Salmo	  3	    10270	59.6
 2	P	 2	17	Salmo	  4	    10250	59.6
 2	P	 2	17	Salmo	  5	    10264	59.7
 2	P	 2	17	Salmo	  6	    10364	59.7
 2	P	 2	17	Salmo	  7	    10347	59.6
 2	P	 2	17	Salmo	  8	    10310	59.7
 2	P	 2	17	Salmo	  9	    10379	59.6
 2	P	 2	17	Salmo	 10	    10432	59.7
 2	P	 2	17	Salmo	 11	    10432	59.7
 2	P	 2	17	Salmo	 12	    10420	59.7
 2	P	 2	17	Salmo	 13	    10457	59.7
 2	P	 2	17	Salmo	 14	    10517	59.7
 2	P	 2	17	Salmo	 15	    10508	59.7
 2	P	 2	17	Salmo	 16	    10552	59.7
 2	P	 2	17	Salmo	 17	    10592	59.7
 2	P	 2	17	Salmo	 18	    10608	59.7
 2	P	 2	17	Salmo	 19	    10688	59.7
 2	P	 2	17	Salmo	 20	    10774	59.7
 2	P	 2	17	Salmo	 21	    10742	59.7
 2	P	 2	17	Salmo	 22	    10750	59.7
 2	P	 2	17	Salmo	 23	    10775	59.7
 2	P	 2	17	Salmo	 24	    10834	59.7
 2	P	 2	17	Salmo	 25	    10882	59.7
 2	P	 2	17	Salmo	 26	    10778	59.7
 2	P	 2	17	Salmo	 27	    10814	59.7
 2	P	 2	17	Salmo	 28	    10928	59.7
 2	P	 2	17	Salmo	 29	    10987	59.7
 2	P	 2	17	Salmo	 30	    11013	59.7
 2	P	 2	17	Salmo	 31	    11012	59.7
 2	P	 2	17	Salmo	 32	    11054	59.7
 2	P	 2	17	Salmo	 33	    11062	59.7
 2	P	 2	17	Salmo	 34	    11103	59.7
 2	P	 2	17	Salmo	 35	    11195	59.7
 2	P	 2	17	Salmo	 36	    11150	59.7
 2	P	 2	17	Salmo	 37	    11157	59.7
 2	P	 2	17	Salmo	 38	    11168	59.7
 2	P	 2	17	Salmo	 39	    11232	59.7
 2	P	 2	17	Salmo	 40	    11180	59.7
 2	P	 2	17	Salmo	 41	    11157	59.7
 2	P	 2	17	Salmo	 42	    11225	59.7
 2	P	 2	17	Salmo	 43	    11116	59.7
 2	P	 2	17	Salmo	 44	    11129	59.7
 2	P	 2	17	Salmo	 45	    11151	59.7
 2	P	 2	18	Campy	  1	     5127	59.6
 2	P	 2	18	Campy	  2	     5003	59.6
 2	P	 2	18	Campy	  3	     4934	59.6
 2	P	 2	18	Campy	  4	     4933	59.6
 2	P	 2	18	Campy	  5	     4928	59.6
 2	P	 2	18	Campy	  6	     4939	59.6
 2	P	 2	18	Campy	  7	     4942	59.7
 2	P	 2	18	Campy	  8	     4949	59.7
 2	P	 2	18	Campy	  9	     4934	59.7
 2	P	 2	18	Campy	 10	     4949	59.7
 2	P	 2	18	Campy	 11	     4966	59.7
 2	P	 2	18	Campy	 12	     4960	59.7
 2	P	 2	18	Campy	 13	     4967	59.7
 2	P	 2	18	Campy	 14	     4992	59.7
 2	P	 2	18	Campy	 15	     5027	59.7
 2	P	 2	18	Campy	 16	     5076	59.7
 2	P	 2	18	Campy	 17	     5187	59.7
 2	P	 2	18	Campy	 18	     5398	59.7
 2	P	 2	18	Campy	 19	     5807	59.7
 2	P	 2	18	Campy	 20	     6420	59.7
 2	P	 2	18	Campy	 21	     7336	59.7
 2	P	 2	18	Campy	 22	     8463	59.7
 2	P	 2	18	Campy	 23	     9595	59.7
 2	P	 2	18	Campy	 24	    10559	59.7
 2	P	 2	18	Campy	 25	    11251	59.7
 2	P	 2	18	Campy	 26	    11851	59.7
 2	P	 2	18	Campy	 27	    12097	59.7
 2	P	 2	18	Campy	 28	    12309	59.7
 2	P	 2	18	Campy	 29	    12512	59.7
 2	P	 2	18	Campy	 30	    12633	59.7
 2	P	 2	18	Campy	 31	    12688	59.7
 2	P	 2	18	Campy	 32	    12690	59.7
 2	P	 2	18	Campy	 33	    12685	59.7
 2	P	 2	18	Campy	 34	    12703	59.7
 2	P	 2	18	Campy	 35	    12715	59.7
 2	P	 2	18	Campy	 36	    12763	59.7
 2	P	 2	18	Campy	 37	    12758	59.7
 2	P	 2	18	Campy	 38	    12747	59.7
 2	P	 2	18	Campy	 39	    12813	59.7
 2	P	 2	18	Campy	 40	    12793	59.7
 2	P	 2	18	Campy	 41	    12765	59.7
 2	P	 2	18	Campy	 42	    12789	59.7
 2	P	 2	18	Campy	 43	    12799	59.7
 2	P	 2	18	Campy	 44	    12773	59.7
 2	P	 2	18	Campy	 45	    12789	59.7
 2	P	 2	18	Yersi	  1	     5546	59.5
 2	P	 2	18	Yersi	  2	     5441	59.6
 2	P	 2	18	Yersi	  3	     5391	59.6
 2	P	 2	18	Yersi	  4	     5380	59.6
 2	P	 2	18	Yersi	  5	     5363	59.7
 2	P	 2	18	Yersi	  6	     5391	59.7
 2	P	 2	18	Yersi	  7	     5402	59.6
 2	P	 2	18	Yersi	  8	     5420	59.7
 2	P	 2	18	Yersi	  9	     5405	59.7
 2	P	 2	18	Yersi	 10	     5403	59.7
 2	P	 2	18	Yersi	 11	     5415	59.7
 2	P	 2	18	Yersi	 12	     5414	59.7
 2	P	 2	18	Yersi	 13	     5436	59.7
 2	P	 2	18	Yersi	 14	     5427	59.7
 2	P	 2	18	Yersi	 15	     5410	59.7
 2	P	 2	18	Yersi	 16	     5445	59.7
 2	P	 2	18	Yersi	 17	     5456	59.7
 2	P	 2	18	Yersi	 18	     5469	59.7
 2	P	 2	18	Yersi	 19	     5455	59.7
 2	P	 2	18	Yersi	 20	     5454	59.7
 2	P	 2	18	Yersi	 21	     5469	59.7
 2	P	 2	18	Yersi	 22	     5476	59.7
 2	P	 2	18	Yersi	 23	     5467	59.7
 2	P	 2	18	Yersi	 24	     5456	59.7
 2	P	 2	18	Yersi	 25	     5452	59.7
 2	P	 2	18	Yersi	 26	     5454	59.7
 2	P	 2	18	Yersi	 27	     5476	59.7
 2	P	 2	18	Yersi	 28	     5489	59.7
 2	P	 2	18	Yersi	 29	     5483	59.7
 2	P	 2	18	Yersi	 30	     5486	59.7
 2	P	 2	18	Yersi	 31	     5486	59.7
 2	P	 2	18	Yersi	 32	     5524	59.7
 2	P	 2	18	Yersi	 33	     5527	59.7
 2	P	 2	18	Yersi	 34	     5495	59.7
 2	P	 2	18	Yersi	 35	     5482	59.7
 2	P	 2	18	Yersi	 36	     5477	59.7
 2	P	 2	18	Yersi	 37	     5522	59.7
 2	P	 2	18	Yersi	 38	     5520	59.7
 2	P	 2	18	Yersi	 39	     5508	59.7
 2	P	 2	18	Yersi	 40	     5509	59.7
 2	P	 2	18	Yersi	 41	     5505	59.7
 2	P	 2	18	Yersi	 42	     5552	59.7
 2	P	 2	18	Yersi	 43	     5565	59.7
 2	P	 2	18	Yersi	 44	     5522	59.7
 2	P	 2	18	Yersi	 45	     5517	59.7
 2	P	 2	18	ICD	  1	    11652	59.5
 2	P	 2	18	ICD	  2	    11331	59.6
 2	P	 2	18	ICD	  3	    11217	59.6
 2	P	 2	18	ICD	  4	    11109	59.6
 2	P	 2	18	ICD	  5	    11105	59.6
 2	P	 2	18	ICD	  6	    11135	59.7
 2	P	 2	18	ICD	  7	    11124	59.7
 2	P	 2	18	ICD	  8	    11018	59.7
 2	P	 2	18	ICD	  9	    11090	59.7
 2	P	 2	18	ICD	 10	    11073	59.7
 2	P	 2	18	ICD	 11	    11045	59.7
 2	P	 2	18	ICD	 12	    11107	59.7
 2	P	 2	18	ICD	 13	    11014	59.7
 2	P	 2	18	ICD	 14	    10958	59.7
 2	P	 2	18	ICD	 15	    11036	59.7
 2	P	 2	18	ICD	 16	    11025	59.7
 2	P	 2	18	ICD	 17	    11074	59.7
 2	P	 2	18	ICD	 18	    11043	59.7
 2	P	 2	18	ICD	 19	    11077	59.7
 2	P	 2	18	ICD	 20	    10968	59.7
 2	P	 2	18	ICD	 21	    11169	59.7
 2	P	 2	18	ICD	 22	    11278	59.7
 2	P	 2	18	ICD	 23	    11399	59.7
 2	P	 2	18	ICD	 24	    11857	59.7
 2	P	 2	18	ICD	 25	    12687	59.7
 2	P	 2	18	ICD	 26	    13827	59.7
 2	P	 2	18	ICD	 27	    15710	59.7
 2	P	 2	18	ICD	 28	    18249	59.7
 2	P	 2	18	ICD	 29	    21340	59.7
 2	P	 2	18	ICD	 30	    24308	59.7
 2	P	 2	18	ICD	 31	    26856	59.7
 2	P	 2	18	ICD	 32	    28405	59.7
 2	P	 2	18	ICD	 33	    29572	59.7
 2	P	 2	18	ICD	 34	    30272	59.7
 2	P	 2	18	ICD	 35	    30685	59.7
 2	P	 2	18	ICD	 36	    30963	59.7
 2	P	 2	18	ICD	 37	    31168	59.7
 2	P	 2	18	ICD	 38	    30976	59.7
 2	P	 2	18	ICD	 39	    31147	59.7
 2	P	 2	18	ICD	 40	    31170	59.7
 2	P	 2	18	ICD	 41	    31202	59.7
 2	P	 2	18	ICD	 42	    31062	59.7
 2	P	 2	18	ICD	 43	    31105	59.7
 2	P	 2	18	ICD	 44	    31085	59.7
 2	P	 2	18	ICD	 45	    31133	59.7
 2	P	 2	18	Salmo	  1	    11324	59.5
 2	P	 2	18	Salmo	  2	    10967	59.6
 2	P	 2	18	Salmo	  3	    11006	59.6
 2	P	 2	18	Salmo	  4	    10891	59.6
 2	P	 2	18	Salmo	  5	    10934	59.7
 2	P	 2	18	Salmo	  6	    10949	59.7
 2	P	 2	18	Salmo	  7	    11048	59.6
 2	P	 2	18	Salmo	  8	    10980	59.7
 2	P	 2	18	Salmo	  9	    11119	59.6
 2	P	 2	18	Salmo	 10	    11013	59.7
 2	P	 2	18	Salmo	 11	    11076	59.7
 2	P	 2	18	Salmo	 12	    11140	59.7
 2	P	 2	18	Salmo	 13	    11112	59.7
 2	P	 2	18	Salmo	 14	    11197	59.7
 2	P	 2	18	Salmo	 15	    11187	59.7
 2	P	 2	18	Salmo	 16	    11256	59.7
 2	P	 2	18	Salmo	 17	    11224	59.7
 2	P	 2	18	Salmo	 18	    11244	59.7
 2	P	 2	18	Salmo	 19	    11314	59.7
 2	P	 2	18	Salmo	 20	    11323	59.7
 2	P	 2	18	Salmo	 21	    11322	59.7
 2	P	 2	18	Salmo	 22	    11326	59.7
 2	P	 2	18	Salmo	 23	    11399	59.7
 2	P	 2	18	Salmo	 24	    11332	59.7
 2	P	 2	18	Salmo	 25	    11341	59.7
 2	P	 2	18	Salmo	 26	    11475	59.7
 2	P	 2	18	Salmo	 27	    11418	59.7
 2	P	 2	18	Salmo	 28	    11367	59.7
 2	P	 2	18	Salmo	 29	    11469	59.7
 2	P	 2	18	Salmo	 30	    11568	59.7
 2	P	 2	18	Salmo	 31	    11655	59.7
 2	P	 2	18	Salmo	 32	    11666	59.7
 2	P	 2	18	Salmo	 33	    11602	59.7
 2	P	 2	18	Salmo	 34	    11761	59.7
 2	P	 2	18	Salmo	 35	    11696	59.7
 2	P	 2	18	Salmo	 36	    11705	59.7
 2	P	 2	18	Salmo	 37	    11662	59.7
 2	P	 2	18	Salmo	 38	    11627	59.7
 2	P	 2	18	Salmo	 39	    11715	59.7
 2	P	 2	18	Salmo	 40	    11690	59.7
 2	P	 2	18	Salmo	 41	    11763	59.7
 2	P	 2	18	Salmo	 42	    11688	59.7
 2	P	 2	18	Salmo	 43	    11707	59.7
 2	P	 2	18	Salmo	 44	    11791	59.7
 2	P	 2	18	Salmo	 45	    11637	59.7
 2	P	 2	20	Campy	  1	     5017	59.6
 2	P	 2	20	Campy	  2	     4861	59.6
 2	P	 2	20	Campy	  3	     4790	59.6
 2	P	 2	20	Campy	  4	     4764	59.6
 2	P	 2	20	Campy	  5	     4776	59.6
 2	P	 2	20	Campy	  6	     4762	59.6
 2	P	 2	20	Campy	  7	     4773	59.7
 2	P	 2	20	Campy	  8	     4757	59.7
 2	P	 2	20	Campy	  9	     4784	59.7
 2	P	 2	20	Campy	 10	     4771	59.7
 2	P	 2	20	Campy	 11	     4769	59.7
 2	P	 2	20	Campy	 12	     4767	59.7
 2	P	 2	20	Campy	 13	     4767	59.7
 2	P	 2	20	Campy	 14	     4779	59.7
 2	P	 2	20	Campy	 15	     4778	59.7
 2	P	 2	20	Campy	 16	     4776	59.7
 2	P	 2	20	Campy	 17	     4787	59.7
 2	P	 2	20	Campy	 18	     4753	59.7
 2	P	 2	20	Campy	 19	     4772	59.7
 2	P	 2	20	Campy	 20	     4770	59.7
 2	P	 2	20	Campy	 21	     4756	59.7
 2	P	 2	20	Campy	 22	     4784	59.7
 2	P	 2	20	Campy	 23	     4753	59.7
 2	P	 2	20	Campy	 24	     4762	59.7
 2	P	 2	20	Campy	 25	     4755	59.7
 2	P	 2	20	Campy	 26	     4755	59.7
 2	P	 2	20	Campy	 27	     4738	59.7
 2	P	 2	20	Campy	 28	     4747	59.7
 2	P	 2	20	Campy	 29	     4761	59.7
 2	P	 2	20	Campy	 30	     4772	59.7
 2	P	 2	20	Campy	 31	     4751	59.7
 2	P	 2	20	Campy	 32	     4761	59.7
 2	P	 2	20	Campy	 33	     4761	59.7
 2	P	 2	20	Campy	 34	     4769	59.7
 2	P	 2	20	Campy	 35	     4755	59.7
 2	P	 2	20	Campy	 36	     4751	59.7
 2	P	 2	20	Campy	 37	     4747	59.7
 2	P	 2	20	Campy	 38	     4738	59.7
 2	P	 2	20	Campy	 39	     4768	59.7
 2	P	 2	20	Campy	 40	     4750	59.7
 2	P	 2	20	Campy	 41	     4750	59.7
 2	P	 2	20	Campy	 42	     4740	59.7
 2	P	 2	20	Campy	 43	     4755	59.7
 2	P	 2	20	Campy	 44	     4745	59.7
 2	P	 2	20	Campy	 45	     4743	59.7
 2	P	 2	20	Yersi	  1	     5553	59.5
 2	P	 2	20	Yersi	  2	     5436	59.6
 2	P	 2	20	Yersi	  3	     5371	59.6
 2	P	 2	20	Yersi	  4	     5357	59.6
 2	P	 2	20	Yersi	  5	     5362	59.7
 2	P	 2	20	Yersi	  6	     5355	59.7
 2	P	 2	20	Yersi	  7	     5389	59.6
 2	P	 2	20	Yersi	  8	     5389	59.7
 2	P	 2	20	Yersi	  9	     5388	59.7
 2	P	 2	20	Yersi	 10	     5382	59.7
 2	P	 2	20	Yersi	 11	     5384	59.7
 2	P	 2	20	Yersi	 12	     5411	59.7
 2	P	 2	20	Yersi	 13	     5398	59.7
 2	P	 2	20	Yersi	 14	     5427	59.7
 2	P	 2	20	Yersi	 15	     5390	59.7
 2	P	 2	20	Yersi	 16	     5406	59.7
 2	P	 2	20	Yersi	 17	     5439	59.7
 2	P	 2	20	Yersi	 18	     5430	59.7
 2	P	 2	20	Yersi	 19	     5441	59.7
 2	P	 2	20	Yersi	 20	     5427	59.7
 2	P	 2	20	Yersi	 21	     5414	59.7
 2	P	 2	20	Yersi	 22	     5452	59.7
 2	P	 2	20	Yersi	 23	     5436	59.7
 2	P	 2	20	Yersi	 24	     5439	59.7
 2	P	 2	20	Yersi	 25	     5415	59.7
 2	P	 2	20	Yersi	 26	     5435	59.7
 2	P	 2	20	Yersi	 27	     5444	59.7
 2	P	 2	20	Yersi	 28	     5462	59.7
 2	P	 2	20	Yersi	 29	     5438	59.7
 2	P	 2	20	Yersi	 30	     5436	59.7
 2	P	 2	20	Yersi	 31	     5433	59.7
 2	P	 2	20	Yersi	 32	     5474	59.7
 2	P	 2	20	Yersi	 33	     5468	59.7
 2	P	 2	20	Yersi	 34	     5459	59.7
 2	P	 2	20	Yersi	 35	     5461	59.7
 2	P	 2	20	Yersi	 36	     5445	59.7
 2	P	 2	20	Yersi	 37	     5480	59.7
 2	P	 2	20	Yersi	 38	     5480	59.7
 2	P	 2	20	Yersi	 39	     5452	59.7
 2	P	 2	20	Yersi	 40	     5466	59.7
 2	P	 2	20	Yersi	 41	     5447	59.7
 2	P	 2	20	Yersi	 42	     5512	59.7
 2	P	 2	20	Yersi	 43	     5503	59.7
 2	P	 2	20	Yersi	 44	     5496	59.7
 2	P	 2	20	Yersi	 45	     5478	59.7
 2	P	 2	20	ICD	  1	    11316	59.5
 2	P	 2	20	ICD	  2	    11170	59.6
 2	P	 2	20	ICD	  3	    10937	59.6
 2	P	 2	20	ICD	  4	    10922	59.6
 2	P	 2	20	ICD	  5	    10916	59.6
 2	P	 2	20	ICD	  6	    10968	59.7
 2	P	 2	20	ICD	  7	    10883	59.7
 2	P	 2	20	ICD	  8	    10828	59.7
 2	P	 2	20	ICD	  9	    10938	59.7
 2	P	 2	20	ICD	 10	    10867	59.7
 2	P	 2	20	ICD	 11	    10904	59.7
 2	P	 2	20	ICD	 12	    10817	59.7
 2	P	 2	20	ICD	 13	    10809	59.7
 2	P	 2	20	ICD	 14	    10800	59.7
 2	P	 2	20	ICD	 15	    10891	59.7
 2	P	 2	20	ICD	 16	    10871	59.7
 2	P	 2	20	ICD	 17	    10826	59.7
 2	P	 2	20	ICD	 18	    10787	59.7
 2	P	 2	20	ICD	 19	    10842	59.7
 2	P	 2	20	ICD	 20	    10781	59.7
 2	P	 2	20	ICD	 21	    10838	59.7
 2	P	 2	20	ICD	 22	    11023	59.7
 2	P	 2	20	ICD	 23	    11078	59.7
 2	P	 2	20	ICD	 24	    11352	59.7
 2	P	 2	20	ICD	 25	    11918	59.7
 2	P	 2	20	ICD	 26	    12983	59.7
 2	P	 2	20	ICD	 27	    14780	59.7
 2	P	 2	20	ICD	 28	    17243	59.7
 2	P	 2	20	ICD	 29	    20445	59.7
 2	P	 2	20	ICD	 30	    23764	59.7
 2	P	 2	20	ICD	 31	    26390	59.7
 2	P	 2	20	ICD	 32	    28086	59.7
 2	P	 2	20	ICD	 33	    29102	59.7
 2	P	 2	20	ICD	 34	    29750	59.7
 2	P	 2	20	ICD	 35	    29986	59.7
 2	P	 2	20	ICD	 36	    30358	59.7
 2	P	 2	20	ICD	 37	    30234	59.7
 2	P	 2	20	ICD	 38	    30198	59.7
 2	P	 2	20	ICD	 39	    30392	59.7
 2	P	 2	20	ICD	 40	    30202	59.7
 2	P	 2	20	ICD	 41	    30388	59.7
 2	P	 2	20	ICD	 42	    30408	59.7
 2	P	 2	20	ICD	 43	    30345	59.7
 2	P	 2	20	ICD	 44	    30451	59.7
 2	P	 2	20	ICD	 45	    30442	59.7
 2	P	 2	20	Salmo	  1	    11320	59.5
 2	P	 2	20	Salmo	  2	    10904	59.6
 2	P	 2	20	Salmo	  3	    10832	59.6
 2	P	 2	20	Salmo	  4	    10841	59.6
 2	P	 2	20	Salmo	  5	    10839	59.7
 2	P	 2	20	Salmo	  6	    10829	59.7
 2	P	 2	20	Salmo	  7	    10889	59.6
 2	P	 2	20	Salmo	  8	    10936	59.7
 2	P	 2	20	Salmo	  9	    10996	59.6
 2	P	 2	20	Salmo	 10	    10935	59.7
 2	P	 2	20	Salmo	 11	    11016	59.7
 2	P	 2	20	Salmo	 12	    10998	59.7
 2	P	 2	20	Salmo	 13	    11091	59.7
 2	P	 2	20	Salmo	 14	    11053	59.7
 2	P	 2	20	Salmo	 15	    11145	59.7
 2	P	 2	20	Salmo	 16	    11158	59.7
 2	P	 2	20	Salmo	 17	    11128	59.7
 2	P	 2	20	Salmo	 18	    11214	59.7
 2	P	 2	20	Salmo	 19	    11226	59.7
 2	P	 2	20	Salmo	 20	    11141	59.7
 2	P	 2	20	Salmo	 21	    11219	59.7
 2	P	 2	20	Salmo	 22	    11241	59.7
 2	P	 2	20	Salmo	 23	    11195	59.7
 2	P	 2	20	Salmo	 24	    11280	59.7
 2	P	 2	20	Salmo	 25	    11282	59.7
 2	P	 2	20	Salmo	 26	    11259	59.7
 2	P	 2	20	Salmo	 27	    11337	59.7
 2	P	 2	20	Salmo	 28	    11348	59.7
 2	P	 2	20	Salmo	 29	    11412	59.7
 2	P	 2	20	Salmo	 30	    11379	59.7
 2	P	 2	20	Salmo	 31	    11421	59.7
 2	P	 2	20	Salmo	 32	    11436	59.7
